"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-05","May-2012","PC","Percentage","0","Units",,,-13.8,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-06","Jun-2012","PC","Percentage","0","Units",,,-10.9,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-07","Jul-2012","PC","Percentage","0","Units",,,-3.1,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-08","Aug-2012","PC","Percentage","0","Units",,,-13,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-09","Sep-2012","PC","Percentage","0","Units",,,-8.3,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-10","Oct-2012","PC","Percentage","0","Units",,,-2.7,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-11","Nov-2012","PC","Percentage","0","Units",,,-9.9,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-12","Dec-2012","PC","Percentage","0","Units",,,-4.1,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,-8.8,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,-9,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,-8.4,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,-7.4,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,-7.8,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,-11.4,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,-4.4,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,0.3,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,9.6,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,2.3,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,12.3,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,9,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,6,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,6.3,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,2.5,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,9,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,9.2,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,12.3,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,7.4,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,9.2,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,4.9,,
"BSCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,5.4,,
